Num of Anchor; Time [ms]; Data Anchor; dbm
1780; 52751888.0;0.46;-59.53
1780; 52753017.0;0.47;-60.87
1780; 52754146.0;0.45;-61.25
1780; 52755275.0;0.44;-61.22
1780; 52756404.0;0.42;-60.39
1780; 52757533.0;0.42;-61.07
1780; 52758662.0;0.46;-61.42
1780; 52759793.0;0.44;-60.98
1780; 52760922.0;0.47;-60.21
1780; 52762051.0;0.48;-60.36
1780; 52763180.0;0.48;-60.9
1780; 52764309.0;0.46;-60.06
1780; 52765439.0;0.46;-60.62
1780; 52766569.0;0.47;-59.49
1780; 52767698.0;0.44;-59.15
1780; 52768827.0;0.45;-59.75
1780; 52769958.0;0.45;-61.13
1780; 52771087.0;0.44;-60.94
1780; 52772216.0;0.44;-60.25
1780; 52773345.0;0.43;-60.76
1780; 52774474.0;0.43;-61.13
1780; 52775603.0;0.47;-60.74
1780; 52776732.0;0.45;-61.06
1780; 52777861.0;0.42;-60.07
1780; 52778990.0;0.48;-59.83
1780; 52780119.0;0.47;-60.69
1780; 52781248.0;0.45;-59.62
1780; 52782377.0;0.47;-61.05
1780; 52783506.0;0.43;-61.03
1780; 52784635.0;0.46;-60.78
1780; 52785764.0;0.47;-61.06
1780; 52786893.0;0.47;-61.19
1780; 52788022.0;0.44;-59.59
1780; 52789151.0;0.44;-61.04
1780; 52790280.0;0.46;-60.91
1780; 52791409.0;0.45;-59.97
1780; 52792538.0;0.46;-61.06
1780; 52793667.0;0.49;-60.49
1780; 52794796.0;0.46;-60.63
1780; 52795925.0;0.43;-61.11
1780; 52797054.0;0.49;-61.22
1780; 52798183.0;0.45;-59.87
1780; 52799313.0;0.44;-61.04
1780; 52800442.0;0.44;-59.47
1780; 52801572.0;0.45;-60.96
1780; 52802701.0;0.48;-60.72
1780; 52803830.0;0.46;-60.12
1780; 52804959.0;0.45;-60.72
1780; 52806089.0;0.43;-60.24
1780; 52807218.0;0.46;-60.76
1780; 52808348.0;0.45;-61.15
1780; 52809478.0;0.47;-60.05
1780; 52810607.0;0.46;-61.09
1780; 52811737.0;0.45;-61.11
1780; 52812866.0;0.44;-60.57
1780; 52813995.0;0.49;-60.79
1780; 52815124.0;0.5;-61.12
1780; 52816253.0;0.47;-60.14
1780; 52817382.0;0.44;-60.88
1780; 52818511.0;0.46;-61.17
1780; 52819640.0;0.46;-61.08
1780; 52820769.0;0.47;-60.78
1780; 52821898.0;0.44;-60.37
1780; 52823027.0;0.44;-61.17
1780; 52824156.0;0.45;-61.22
1780; 52825285.0;0.46;-60.25
1780; 52826414.0;0.44;-59.29
1780; 52827543.0;0.46;-60.37
1780; 52828672.0;0.46;-60.76
1780; 52829801.0;0.43;-60.35
1780; 52830930.0;0.46;-61.2
1780; 52832059.0;0.46;-60.94
1780; 52833188.0;0.46;-61.08
1780; 52834317.0;0.44;-61.51
1780; 52835446.0;0.46;-61.3
1780; 52836575.0;0.48;-59.67
1780; 52837704.0;0.44;-60.45
1780; 52838833.0;0.43;-59.1
1780; 52839963.0;0.46;-60.07
1780; 52841092.0;0.44;-60.85
1780; 52842221.0;0.45;-59.1
1780; 52843352.0;0.48;-59.74
1780; 52844481.0;0.45;-60.24
1780; 52845610.0;0.46;-59.58
1780; 52846739.0;0.44;-60.66
1780; 52847868.0;0.43;-60.85
1780; 52848998.0;0.45;-60.86
1780; 52850128.0;0.45;-60.95
1780; 52851257.0;0.5;-60.2
1780; 52852386.0;0.47;-60.43
1780; 52853515.0;0.52;-60.89
1780; 52854644.0;0.46;-60.92
1780; 52855774.0;0.48;-60.63
1780; 52856903.0;0.46;-61.66
1780; 52858032.0;0.45;-61.34
1780; 52859161.0;0.46;-61.13
1780; 52860290.0;0.47;-60.57
1780; 52861419.0;0.47;-60.69
1780; 52862548.0;0.5;-61.03
1780; 52863677.0;0.46;-60.1
1780; 52864807.0;0.41;-60.48
1780; 52865936.0;0.44;-60.8
1780; 52867065.0;0.46;-61.26
1780; 52868194.0;0.46;-59.72
1780; 52869323.0;0.45;-59.57
1780; 52870452.0;0.46;-61.25
1780; 52871581.0;0.45;-61.44
1780; 52872710.0;0.42;-58.97
1780; 52873839.0;0.46;-61.34
1780; 52874968.0;0.47;-60.51
1780; 52876097.0;0.5;-60.56
1780; 52877226.0;0.46;-59.7
1780; 52878355.0;0.45;-60.47
1780; 52879484.0;0.44;-60.46
1780; 52880613.0;0.44;-60.6
1780; 52881742.0;0.43;-61.25
1780; 52882873.0;0.49;-61.06
1780; 52884002.0;0.43;-60.77
1780; 52885131.0;0.44;-61.63
1780; 52886260.0;0.47;-60.04
1780; 52887389.0;0.46;-60.41
1780; 52888518.0;0.5;-61.2
1780; 52889647.0;0.46;-59.92
1780; 52890776.0;0.47;-61.03
1780; 52891905.0;0.44;-60.99
1780; 52893034.0;0.49;-60.85
1780; 52894163.0;0.48;-60.48
1780; 52895293.0;0.44;-60.84
1780; 52896422.0;0.45;-59.89
1780; 52897551.0;0.43;-61.25
1780; 52898680.0;0.46;-60.93
1780; 52899809.0;0.44;-61.34
1780; 52900938.0;0.46;-60.57
1780; 52902067.0;0.48;-60.75
1780; 52903196.0;0.46;-60.81
1780; 52904325.0;0.48;-61.46
1780; 52905454.0;0.49;-60.07
1780; 52906583.0;0.46;-61.02
1780; 52907712.0;0.44;-61.08
1780; 52908841.0;0.45;-60.91
1780; 52909970.0;0.45;-61.08
1780; 52911099.0;0.46;-61.03
1780; 52912228.0;0.46;-60.73
1780; 52913357.0;0.46;-59.56
1780; 52914486.0;0.48;-60.87
1780; 52915615.0;0.43;-60.04
1780; 52916744.0;0.47;-60.65
1780; 52917873.0;0.46;-60.9
1780; 52919002.0;0.46;-61.25
1780; 52920132.0;0.45;-59.92
1780; 52921261.0;0.46;-60.7
1780; 52922390.0;0.49;-60.61
1780; 52923519.0;0.49;-60.76
1780; 52924648.0;0.44;-60.51
1780; 52925777.0;0.43;-61.36
1780; 52926906.0;0.47;-60.07
1780; 52928037.0;0.48;-60.06
1780; 52929167.0;0.47;-61.15
1780; 52930296.0;0.43;-60.25
1780; 52931425.0;0.49;-60.73
1780; 52932554.0;0.44;-59.9
1780; 52933683.0;0.44;-60.39
1780; 52934813.0;0.45;-60.74
1780; 52935943.0;0.43;-60.38
1780; 52937073.0;0.49;-60.95
1780; 52938202.0;0.46;-60.92
1780; 52939331.0;0.47;-61.31
1780; 52940460.0;0.48;-60.21
1780; 52941589.0;0.45;-60.85
1780; 52942718.0;0.48;-60.56
1780; 52943847.0;0.44;-60.06
1780; 52944977.0;0.46;-60.66
1780; 52946106.0;0.48;-61.31
1780; 52947235.0;0.46;-59.29
1780; 52948364.0;0.49;-60.63
1780; 52949493.0;0.47;-60.48
1780; 52950622.0;0.48;-60.92
1780; 52951751.0;0.46;-60.89
1780; 52952880.0;0.46;-59.62
1780; 52954009.0;0.48;-60.99
1780; 52955138.0;0.45;-61.48
1780; 52956267.0;0.46;-60.9
1780; 52957396.0;0.49;-60.92
1780; 52958525.0;0.47;-59.65
1780; 52959654.0;0.42;-60.04
1780; 52960783.0;0.46;-60.65
1780; 52961912.0;0.46;-61.64
1780; 52963041.0;0.46;-60.19
1780; 52964170.0;0.47;-60.72
1780; 52965299.0;0.44;-59.51
1780; 52966428.0;0.45;-60.61
1780; 52967557.0;0.47;-60.59
1780; 52968686.0;0.45;-58.76
1780; 52969817.0;0.45;-59.26
1780; 52970946.0;0.44;-60.74
1780; 52972076.0;0.47;-59.89
1780; 52973205.0;0.44;-61.01
1780; 52974335.0;0.44;-59.23
1780; 52975464.0;0.46;-60.41
1780; 52976593.0;0.43;-61.01
1780; 52977722.0;0.48;-60.85
1780; 52978851.0;0.44;-59.37
1780; 52979980.0;0.45;-60.88
1780; 52981109.0;0.46;-60.43
1780; 52982238.0;0.45;-59.43
1780; 52983367.0;0.44;-61.02
1780; 52984496.0;0.49;-60.76
1780; 52985625.0;0.44;-60.26
1780; 52986754.0;0.44;-60.18
1780; 52987883.0;0.43;-60.76
1780; 52989012.0;0.45;-60.98
1780; 52990141.0;0.44;-59.12
1780; 52991270.0;0.45;-60.83
1780; 52992399.0;0.48;-60.33
1780; 52993528.0;0.46;-60.06
1780; 52994657.0;0.45;-59.96
1780; 52995786.0;0.48;-60.72
1780; 52996915.0;0.44;-60.75
1780; 52998044.0;0.45;-60.68
1780; 52999173.0;0.5;-61.56
1780; 53000302.0;0.46;-61.17
1780; 53001431.0;0.46;-60.68
1780; 53002560.0;0.46;-61.1
1780; 53003689.0;0.44;-61.31
1780; 53004818.0;0.46;-60.77
1780; 53005947.0;0.45;-59.76
1780; 53007076.0;0.43;-60.82
1780; 53008205.0;0.45;-61.07
1780; 53009334.0;0.45;-60.6
1780; 53010463.0;0.49;-60.87
1780; 53011592.0;0.45;-60.14
1780; 53012723.0;0.46;-60.96
1780; 53013852.0;0.46;-60.3
1780; 53014981.0;0.46;-60.65
1780; 53016110.0;0.43;-59.01
1780; 53017239.0;0.45;-61.1
1780; 53018368.0;0.43;-61.28
1780; 53019497.0;0.42;-60.87
1780; 53020626.0;0.45;-60.86
1780; 53021756.0;0.46;-60.42
1780; 53022885.0;0.46;-59.6
1780; 53024014.0;0.44;-60.94
1780; 53025143.0;0.46;-60.25
1780; 53026272.0;0.43;-59.79
1780; 53027401.0;0.46;-59.88
1780; 53028530.0;0.47;-60.67
1780; 53029659.0;0.45;-61.08
1780; 53030788.0;0.44;-61.64
1780; 53031917.0;0.47;-60.68
1780; 53033046.0;0.46;-61.06
1780; 53034175.0;0.47;-59.23
1780; 53035304.0;0.45;-60.66
1780; 53036433.0;0.46;-60.94
1780; 53037562.0;0.46;-61.18
1780; 53038691.0;0.46;-60.0
1780; 53039820.0;0.45;-59.47
1780; 53040949.0;0.45;-60.9
1780; 53042078.0;0.46;-59.99
1780; 53043207.0;0.48;-61.32
1780; 53044336.0;0.45;-60.86
1780; 53045465.0;0.44;-60.74
1780; 53046594.0;0.47;-60.97
1780; 53047723.0;0.45;-60.97
1780; 53048852.0;0.47;-60.75
1780; 53049981.0;0.45;-61.17
1780; 53051110.0;0.46;-61.21
1780; 53052239.0;0.46;-60.75
1780; 53053369.0;0.46;-61.14
1780; 53054498.0;0.46;-61.07
1780; 53055629.0;0.46;-60.56
1780; 53056758.0;0.44;-60.6
1780; 53057887.0;0.45;-61.16
1780; 53059016.0;0.43;-60.48
1780; 53060145.0;0.46;-61.02
1780; 53061274.0;0.45;-61.72
1780; 53062403.0;0.43;-60.7
1780; 53063532.0;0.42;-60.44
1780; 53064661.0;0.46;-60.96
1780; 53065790.0;0.44;-60.07
1780; 53066919.0;0.44;-61.17
1780; 53068048.0;0.47;-60.86
1780; 53069177.0;0.44;-60.15
1780; 53070306.0;0.43;-61.05
1780; 53071435.0;0.46;-61.44
1780; 53072564.0;0.44;-61.08
1780; 53073693.0;0.45;-60.86
1780; 53074822.0;0.47;-59.81
1780; 53075951.0;0.51;-61.31
1780; 53077080.0;0.43;-59.43
1780; 53078209.0;0.44;-60.22
1780; 53079338.0;0.45;-60.08
1780; 53080467.0;0.44;-60.53
1780; 53081596.0;0.47;-59.97
1780; 53082725.0;0.46;-60.78
1780; 53083854.0;0.45;-61.21
1780; 53084983.0;0.5;-59.54
1780; 53086112.0;0.45;-59.64
1780; 53087241.0;0.48;-60.0
1780; 53088370.0;0.46;-59.04
1780; 53089499.0;0.46;-59.48
1780; 53090628.0;0.44;-60.21
1780; 53091757.0;0.45;-60.37
1780; 53092886.0;0.43;-61.49
1780; 53094015.0;0.46;-59.29
1780; 53095144.0;0.48;-60.46
1780; 53096273.0;0.46;-60.7
1780; 53097402.0;0.42;-59.64
1780; 53098531.0;0.46;-60.31
1780; 53099661.0;0.46;-60.42
1780; 53100790.0;0.46;-61.09
1780; 53101919.0;0.49;-61.67
1780; 53103048.0;0.44;-59.18
1780; 53104178.0;0.45;-60.76
1780; 53105306.0;0.44;-61.36
1780; 53106435.0;0.46;-60.08
1780; 53107565.0;0.47;-60.09
1780; 53108694.0;0.46;-60.87
1780; 53109823.0;0.45;-60.53
1780; 53110952.0;0.44;-60.43
1780; 53112081.0;0.46;-59.95
1780; 53113210.0;0.46;-60.93
1780; 53114339.0;0.43;-60.5
1780; 53115468.0;0.49;-60.61
1780; 53116597.0;0.47;-59.68
1780; 53117726.0;0.48;-59.67
1780; 53118855.0;0.42;-59.01
1780; 53119984.0;0.49;-59.77
1780; 53121113.0;0.45;-61.08
1780; 53122242.0;0.46;-59.09
1780; 53123371.0;0.49;-61.08
1780; 53124500.0;0.46;-60.31
1780; 53125629.0;0.47;-60.84
1780; 53126759.0;0.45;-59.78
1780; 53127888.0;0.46;-60.44
1780; 53129017.0;0.45;-61.17
1780; 53130146.0;0.44;-61.47
1780; 53131275.0;0.45;-59.38
1780; 53132404.0;0.48;-60.32
1780; 53133533.0;0.45;-60.84
1780; 53134662.0;0.46;-60.69
1780; 53135791.0;0.44;-59.26
1780; 53136920.0;0.46;-60.52
1780; 53138049.0;0.46;-60.49
1780; 53139178.0;0.44;-60.82
1780; 53140307.0;0.46;-60.9
1780; 53141436.0;0.47;-59.98
1780; 53142567.0;0.44;-60.66
1780; 53143696.0;0.5;-60.11
1780; 53144825.0;0.48;-61.04
1780; 53145955.0;0.47;-60.23
1780; 53147084.0;0.46;-61.15
1780; 53148213.0;0.46;-61.03
1780; 53149343.0;0.41;-60.38
1780; 53150472.0;0.45;-60.29
1780; 53151601.0;0.45;-61.47
1780; 53152730.0;0.44;-59.87
1780; 53153859.0;0.45;-61.16
1780; 53154988.0;0.45;-60.33
1780; 53156117.0;0.45;-59.15
1780; 53157246.0;0.47;-60.18
1780; 53158375.0;0.49;-60.31
1780; 53159504.0;0.42;-60.35
1780; 53160633.0;0.46;-60.13
1780; 53161762.0;0.44;-59.93
1780; 53162891.0;0.44;-60.25
1780; 53164020.0;0.44;-60.46
1780; 53165149.0;0.44;-61.19
1780; 53166278.0;0.47;-60.88
1780; 53167407.0;0.47;-60.81
1780; 53168536.0;0.47;-61.43
1780; 53169665.0;0.44;-60.16
1780; 53170794.0;0.46;-59.27
1780; 53171923.0;0.44;-61.15
1780; 53173052.0;0.45;-61.69
1780; 53174181.0;0.43;-58.86
1780; 53175310.0;0.46;-61.27
1780; 53176439.0;0.46;-61.28
1780; 53177568.0;0.45;-60.07
1780; 53178697.0;0.47;-60.3
1780; 53179826.0;0.43;-60.17
1780; 53180955.0;0.46;-61.46
1780; 53182084.0;0.49;-60.71
1780; 53183213.0;0.44;-60.76
1780; 53184342.0;0.44;-59.56
1780; 53185473.0;0.45;-61.24
1780; 53186602.0;0.5;-60.85
1780; 53187731.0;0.46;-61.14
1780; 53188860.0;0.46;-60.36
1780; 53189989.0;0.48;-60.72
1780; 53191119.0;0.48;-59.76
1780; 53192249.0;0.44;-60.99
1780; 53193378.0;0.46;-59.1
1780; 53194507.0;0.46;-60.83
1780; 53195636.0;0.45;-60.24
1780; 53196765.0;0.43;-61.29
1780; 53197894.0;0.44;-59.57
1780; 53199023.0;0.45;-61.18
1780; 53200152.0;0.43;-61.49
1780; 53201281.0;0.47;-60.45
1780; 53202410.0;0.46;-60.05
1780; 53203539.0;0.44;-59.27
1780; 53204668.0;0.46;-60.63
1780; 53205797.0;0.47;-61.51
1780; 53206926.0;0.48;-60.75
1780; 53208055.0;0.45;-61.02
1780; 53209184.0;0.48;-60.24
1780; 53210313.0;0.43;-61.28
1780; 53211442.0;0.51;-60.79
1780; 53212571.0;0.5;-60.38
1780; 53213700.0;0.45;-60.23
1780; 53214829.0;0.44;-60.55
1780; 53215958.0;0.46;-60.99
1780; 53217087.0;0.45;-61.25
1780; 53218216.0;0.44;-61.57
1780; 53219345.0;0.46;-61.02
1780; 53220474.0;0.44;-60.82
1780; 53221603.0;0.44;-60.5
1780; 53222732.0;0.52;-60.74
1780; 53223861.0;0.46;-59.43
1780; 53224990.0;0.44;-59.75
1780; 53226119.0;0.44;-60.72
1780; 53227248.0;0.44;-60.82
1780; 53228379.0;0.45;-61.15
1780; 53229508.0;0.46;-60.58
1780; 53230637.0;0.45;-60.72
1780; 53231766.0;0.44;-61.03
1780; 53232895.0;0.46;-60.9
1780; 53234024.0;0.49;-60.1
1780; 53235153.0;0.45;-60.7
1780; 53236282.0;0.46;-60.4
1780; 53237411.0;0.45;-61.23
1780; 53238540.0;0.5;-61.16
1780; 53239670.0;0.44;-60.16
1780; 53240799.0;0.42;-60.78
1780; 53241928.0;0.47;-60.44
1780; 53243057.0;0.46;-60.95
1780; 53244186.0;0.45;-59.99
1780; 53245315.0;0.45;-60.42
1780; 53246444.0;0.43;-59.35
1780; 53247573.0;0.44;-60.34
1780; 53248702.0;0.46;-60.74
1780; 53249832.0;0.46;-61.23
1780; 53250961.0;0.47;-61.06
1780; 53252090.0;0.47;-61.07
1780; 53253219.0;0.46;-61.29
1780; 53254348.0;0.44;-59.83
1780; 53255477.0;0.46;-61.0
1780; 53256606.0;0.48;-60.91
1780; 53257735.0;0.47;-60.95
1780; 53258864.0;0.45;-60.71
1780; 53259993.0;0.46;-59.32
1780; 53261122.0;0.44;-61.25
1780; 53262251.0;0.43;-60.83
1780; 53263380.0;0.43;-61.11
1780; 53264509.0;0.42;-59.89
1780; 53265638.0;0.43;-61.28
1780; 53266767.0;0.5;-60.02
1780; 53267896.0;0.44;-60.31
1780; 53269025.0;0.44;-61.28
1780; 53270154.0;0.46;-60.57
1780; 53271285.0;0.48;-59.48
1780; 53272414.0;0.46;-59.85
1780; 53273543.0;0.44;-60.85
1780; 53274672.0;0.43;-60.31
1780; 53275801.0;0.47;-59.41
1780; 53276931.0;0.46;-59.2
1780; 53278061.0;0.45;-60.42
1780; 53279190.0;0.46;-61.82
1780; 53280320.0;0.45;-59.23
1780; 53281449.0;0.46;-60.75
1780; 53282578.0;0.45;-60.93
1780; 53283707.0;0.45;-60.03
1780; 53284836.0;0.43;-60.51
1780; 53285965.0;0.43;-60.54
1780; 53287094.0;0.46;-61.32
1780; 53288223.0;0.45;-60.47
1780; 53289352.0;0.46;-59.78
1780; 53290481.0;0.44;-60.03
1780; 53291610.0;0.45;-61.1
1780; 53292739.0;0.41;-60.19
1780; 53293868.0;0.47;-60.63
1780; 53294997.0;0.44;-60.82
1780; 53296126.0;0.49;-60.62
1780; 53297255.0;0.47;-60.38
1780; 53298384.0;0.44;-59.92
1780; 53299513.0;0.44;-60.98
1780; 53300642.0;0.41;-60.78
1780; 53301771.0;0.45;-61.57
1780; 53302900.0;0.46;-61.12
1780; 53304029.0;0.44;-61.0
1780; 53305158.0;0.47;-60.52
1780; 53306287.0;0.44;-60.83
1780; 53307416.0;0.5;-61.08
1780; 53308545.0;0.51;-60.85
1780; 53309674.0;0.46;-61.09
1780; 53310803.0;0.46;-59.46
1780; 53311932.0;0.5;-59.93
1780; 53313061.0;0.46;-60.94
1780; 53314190.0;0.47;-60.85
1780; 53315319.0;0.44;-61.23
1780; 53316448.0;0.49;-59.56
1780; 53317578.0;0.44;-61.03
1780; 53318707.0;0.44;-60.61
1780; 53319836.0;0.46;-60.98
1780; 53320965.0;0.44;-60.38
1780; 53322094.0;0.46;-61.27
1780; 53323223.0;0.45;-60.03
1780; 53324353.0;0.46;-61.36
1780; 53325482.0;0.48;-60.2
1780; 53326611.0;0.44;-61.03
1780; 53327740.0;0.46;-60.1
1780; 53328869.0;0.42;-59.33
1780; 53329998.0;0.48;-59.9
1780; 53331127.0;0.46;-60.26
1780; 53332256.0;0.46;-61.01
1780; 53333385.0;0.43;-59.91
1780; 53334514.0;0.46;-61.0
1780; 53335643.0;0.44;-60.72
1780; 53336772.0;0.46;-61.01
1780; 53337901.0;0.46;-60.93
1780; 53339030.0;0.45;-60.69
1780; 53340159.0;0.45;-61.08
1780; 53341288.0;0.44;-59.73
1780; 53342417.0;0.44;-60.0
1780; 53343546.0;0.47;-60.38
1780; 53344675.0;0.46;-61.19
1780; 53345804.0;0.45;-61.02
1780; 53346933.0;0.45;-60.96
1780; 53348062.0;0.45;-61.06
1780; 53349191.0;0.47;-60.16
1780; 53350320.0;0.45;-59.57
1780; 53351449.0;0.45;-60.53
1780; 53352578.0;0.45;-59.69
1780; 53353707.0;0.48;-61.35
1780; 53354837.0;0.44;-60.02
1780; 53355966.0;0.46;-61.09
1780; 53357096.0;0.48;-61.02
1780; 53358225.0;0.45;-60.74
1780; 53359354.0;0.45;-60.73
1780; 53360483.0;0.46;-59.87
1780; 53361613.0;0.45;-60.43
1780; 53362743.0;0.44;-60.4
1780; 53363872.0;0.46;-60.75
1780; 53365001.0;0.47;-60.98
1780; 53366130.0;0.46;-61.32
1780; 53367259.0;0.46;-59.63
1780; 53368388.0;0.47;-61.14
1780; 53369517.0;0.48;-60.72
1780; 53370646.0;0.48;-59.96
1780; 53371775.0;0.46;-60.18
1780; 53372904.0;0.46;-59.75
1780; 53374033.0;0.47;-60.92
1780; 53375162.0;0.45;-60.76
1780; 53376291.0;0.45;-60.38
1780; 53377420.0;0.47;-61.32
1780; 53378549.0;0.5;-60.24
1780; 53379678.0;0.45;-60.8
1780; 53380807.0;0.46;-60.29
1780; 53381936.0;0.45;-59.2
1780; 53383065.0;0.5;-60.69
1780; 53384194.0;0.44;-60.85
1780; 53385323.0;0.49;-60.63
1780; 53386453.0;0.45;-60.69
1780; 53387582.0;0.45;-60.64
1780; 53388711.0;0.5;-60.82
1780; 53389840.0;0.43;-61.06
1780; 53390969.0;0.43;-61.1
1780; 53392098.0;0.45;-60.92
1780; 53393227.0;0.48;-60.66
1780; 53394356.0;0.45;-59.68
1780; 53395485.0;0.51;-60.12
1780; 53396614.0;0.49;-60.03
1780; 53397743.0;0.46;-60.67
1780; 53398872.0;0.47;-60.18
1780; 53400002.0;0.46;-60.17
1780; 53401131.0;0.45;-60.95
1780; 53402260.0;0.46;-61.19
1780; 53403389.0;0.45;-61.04
1780; 53404519.0;0.48;-60.57
1780; 53405649.0;0.46;-60.7
1780; 53406778.0;0.44;-60.14
1780; 53407907.0;0.44;-60.48
1780; 53409036.0;0.46;-59.98
1780; 53410165.0;0.48;-60.94
1780; 53411294.0;0.46;-61.07
1780; 53412423.0;0.44;-61.41
1780; 53413552.0;0.44;-61.23
1780; 53414681.0;0.43;-58.98
1780; 53415810.0;0.45;-61.29
1780; 53416939.0;0.46;-59.99
1780; 53418068.0;0.46;-59.67
1780; 53419197.0;0.46;-60.66
1780; 53420326.0;0.43;-61.14
1780; 53421455.0;0.47;-60.21
1780; 53422584.0;0.45;-61.47
1780; 53423713.0;0.46;-61.61
1780; 53424842.0;0.49;-60.32
1780; 53425971.0;0.45;-60.32
1780; 53427100.0;0.43;-59.4
1780; 53428229.0;0.46;-61.08
1780; 53429358.0;0.44;-59.1
1780; 53430487.0;0.46;-60.77
1780; 53431616.0;0.46;-59.52
1780; 53432745.0;0.46;-60.2
1780; 53433874.0;0.46;-60.45
1780; 53435003.0;0.46;-60.29
1780; 53436132.0;0.46;-61.1
1780; 53437261.0;0.45;-60.82
1780; 53438390.0;0.46;-60.49
1780; 53439519.0;0.47;-61.42
1780; 53440649.0;0.46;-61.12
1780; 53441778.0;0.47;-60.26
1780; 53442908.0;0.43;-60.98
1780; 53444037.0;0.47;-61.44
1780; 53445166.0;0.45;-60.16
1780; 53446295.0;0.45;-61.3
1780; 53447425.0;0.48;-61.8
1780; 53448554.0;0.47;-60.58
1780; 53449683.0;0.44;-60.3
1780; 53450812.0;0.46;-60.61
1780; 53451941.0;0.47;-60.22
1780; 53453071.0;0.45;-59.36
1780; 53454200.0;0.47;-61.02
1780; 53455329.0;0.43;-61.28
1780; 53456458.0;0.45;-59.77
1780; 53457587.0;0.46;-60.02
1780; 53458716.0;0.47;-60.34
1780; 53459845.0;0.46;-60.9
1780; 53460974.0;0.44;-60.83
1780; 53462104.0;0.44;-60.23
1780; 53463233.0;0.46;-60.49
1780; 53464362.0;0.47;-61.64
1780; 53465491.0;0.47;-61.35
1780; 53466620.0;0.45;-61.21
1780; 53467749.0;0.46;-59.79
1780; 53468878.0;0.46;-61.25
1780; 53470007.0;0.45;-61.04
1780; 53471136.0;0.43;-59.24
1780; 53472265.0;0.44;-59.17
1780; 53473394.0;0.48;-60.89
1780; 53474523.0;0.46;-60.17
1780; 53475652.0;0.48;-60.46
1780; 53476781.0;0.49;-60.65
1780; 53477910.0;0.45;-61.3
1780; 53479039.0;0.44;-61.21
1780; 53480168.0;0.44;-61.22
1780; 53481297.0;0.46;-60.81
1780; 53482426.0;0.42;-59.89
1780; 53483555.0;0.47;-59.63
1780; 53484684.0;0.45;-60.02
1780; 53485814.0;0.48;-60.31
1780; 53486943.0;0.45;-59.7
1780; 53488072.0;0.46;-59.86
1780; 53489201.0;0.43;-60.94
1780; 53490330.0;0.46;-60.88
1780; 53491460.0;0.46;-61.53
1780; 53492589.0;0.45;-60.08
1780; 53493718.0;0.45;-61.08
1780; 53494847.0;0.44;-61.09
1780; 53495976.0;0.47;-60.75
1780; 53497105.0;0.45;-60.69
1780; 53498234.0;0.45;-60.04
1780; 53499363.0;0.45;-60.31
1780; 53500492.0;0.45;-60.23
1780; 53501621.0;0.48;-61.11
1780; 53502750.0;0.5;-60.9
1780; 53503879.0;0.42;-60.78
1780; 53505008.0;0.47;-61.64
1780; 53506137.0;0.44;-60.09
1780; 53507266.0;0.45;-60.31
1780; 53508395.0;0.46;-59.99
1780; 53509524.0;0.46;-60.23
1780; 53510653.0;0.43;-60.49
1780; 53511782.0;0.46;-60.37
1780; 53512911.0;0.43;-60.21
1780; 53514040.0;0.46;-60.1
1780; 53515169.0;0.43;-59.49
1780; 53516298.0;0.43;-59.86
1780; 53517427.0;0.46;-61.3
1780; 53518556.0;0.47;-60.21
1780; 53519685.0;0.47;-61.02
1780; 53520814.0;0.46;-61.05
1780; 53521943.0;0.44;-61.01
1780; 53523072.0;0.45;-60.8
1780; 53524201.0;0.45;-61.48
1780; 53525330.0;0.46;-60.7
1780; 53526459.0;0.46;-60.99
1780; 53527588.0;0.45;-61.18
1780; 53528717.0;0.46;-59.75
1780; 53529847.0;0.47;-59.97
1780; 53530976.0;0.47;-60.09
1780; 53532105.0;0.48;-60.08
1780; 53533234.0;0.47;-60.4
1780; 53534363.0;0.47;-60.77
1780; 53535492.0;0.49;-61.0
1780; 53536621.0;0.48;-60.37
1780; 53537750.0;0.44;-61.07
1780; 53538879.0;0.46;-60.78
1780; 53540008.0;0.46;-61.08
1780; 53541137.0;0.42;-60.65
1780; 53542266.0;0.45;-60.5
1780; 53543395.0;0.46;-60.89
1780; 53544524.0;0.42;-59.31
1780; 53545653.0;0.47;-60.56
1780; 53546782.0;0.45;-60.9
1780; 53547911.0;0.46;-60.96
1780; 53549040.0;0.46;-61.23
1780; 53550169.0;0.49;-60.82
1780; 53551298.0;0.46;-59.44
1780; 53552427.0;0.45;-60.83
1780; 53553556.0;0.45;-60.69
1780; 53554685.0;0.45;-60.92
1780; 53555814.0;0.47;-60.84
1780; 53556943.0;0.5;-59.72
1780; 53558072.0;0.45;-60.0
1780; 53559201.0;0.46;-58.99
1780; 53560330.0;0.45;-61.2
1780; 53561459.0;0.45;-61.25
1780; 53562588.0;0.43;-61.28
1780; 53563717.0;0.44;-59.43
1780; 53564846.0;0.45;-60.93
1780; 53565975.0;0.44;-60.04
1780; 53567104.0;0.46;-59.98
1780; 53568233.0;0.46;-60.57
1780; 53569363.0;0.44;-60.64
1780; 53570492.0;0.46;-60.62
1780; 53571621.0;0.45;-60.61
1780; 53572750.0;0.44;-59.53
1780; 53573880.0;0.44;-60.96
1780; 53575009.0;0.47;-61.29
1780; 53576138.0;0.47;-60.71
1780; 53577267.0;0.46;-60.9
1780; 53578396.0;0.45;-60.6
1780; 53579525.0;0.46;-61.33
1780; 53580654.0;0.47;-59.57
