Num of Anchor; Time [ms]; Data Anchor; dbm
1780 ; 1559792.0;0.46;-59.73
1780 ; 1560921.0;0.45;-58.26
1780 ; 1562050.0;0.43;-58.36
1780 ; 1563179.0;0.38;-57.6
1780 ; 1564308.0;0.38;-58.69
1780 ; 1565437.0;0.36;-58.56
1780 ; 1566566.0;0.4;-59.9
1780 ; 1567695.0;0.32;-59.43
1780 ; 1568824.0;0.39;-58.45
1780 ; 1569953.0;0.31;-58.2
1780 ; 1571082.0;0.42;-60.29
1780 ; 1572211.0;0.36;-58.15
1780 ; 1573340.0;0.38;-58.67
1780 ; 1574469.0;0.39;-60.47
1780 ; 1575598.0;0.39;-57.68
1780 ; 1576727.0;0.42;-58.3
1780 ; 1577856.0;0.33;-59.06
1780 ; 1578985.0;0.4;-57.37
1780 ; 1580114.0;0.39;-58.34
1780 ; 1581243.0;0.47;-56.72
1780 ; 1582372.0;0.35;-60.37
1780 ; 1583501.0;0.36;-59.63
1780 ; 1584630.0;0.39;-59.51
1780 ; 1585758.0;0.39;-57.98
1780 ; 1586887.0;0.44;-58.54
1780 ; 1588016.0;0.39;-60.07
1780 ; 1589145.0;0.45;-58.34
1780 ; 1590274.0;0.39;-58.31
1780 ; 1591404.0;0.44;-57.93
1780 ; 1592531.0;0.39;-60.72
1780 ; 1593660.0;0.41;-57.13
1780 ; 1594789.0;0.41;-60.32
1780 ; 1595919.0;0.35;-58.35
1780 ; 1597047.0;0.37;-58.85
1780 ; 1598176.0;0.39;-59.56
1780 ; 1599305.0;0.4;-58.49
1780 ; 1600434.0;0.37;-58.41
1780 ; 1601563.0;0.42;-58.69
1780 ; 1602692.0;0.33;-60.44
1780 ; 1603821.0;0.4;-58.61
1780 ; 1604950.0;0.4;-59.24
1780 ; 1606079.0;0.38;-57.95
1780 ; 1607208.0;0.38;-58.0
1780 ; 1608337.0;0.36;-57.61
1780 ; 1609466.0;0.39;-60.09
1780 ; 1610595.0;0.39;-58.45
1780 ; 1611724.0;0.4;-58.98
1780 ; 1612853.0;0.38;-58.15
1780 ; 1613982.0;0.52;-60.93
1780 ; 1615111.0;0.43;-56.78
1780 ; 1616240.0;0.41;-60.44
1780 ; 1617369.0;0.42;-58.3
1780 ; 1618498.0;0.4;-58.95
1780 ; 1619627.0;0.37;-60.15
1780 ; 1620756.0;0.39;-59.4
1780 ; 1621885.0;0.39;-60.29
1780 ; 1623014.0;0.36;-57.51
1780 ; 1624143.0;0.42;-60.73
1780 ; 1625272.0;0.36;-60.16
1780 ; 1626401.0;0.4;-57.82
1780 ; 1627530.0;0.33;-58.14
1780 ; 1628659.0;0.42;-58.33
1780 ; 1629788.0;0.39;-57.33
1780 ; 1630917.0;0.37;-58.45
1780 ; 1632046.0;0.4;-57.66
1780 ; 1633175.0;0.41;-59.82
1780 ; 1634304.0;0.42;-59.75
1780 ; 1635433.0;0.4;-58.47
1780 ; 1636562.0;0.42;-57.46
1780 ; 1637691.0;0.38;-58.48
1780 ; 1638820.0;0.41;-59.16
1780 ; 1639949.0;0.38;-58.97
1780 ; 1641078.0;0.42;-59.86
1780 ; 1642207.0;0.35;-59.89
1780 ; 1643336.0;0.39;-57.47
1780 ; 1644465.0;0.45;-59.4
1780 ; 1645594.0;0.43;-60.36
1780 ; 1646723.0;0.42;-59.29
1780 ; 1647852.0;0.44;-59.88
1780 ; 1648981.0;0.41;-60.22
1780 ; 1650110.0;0.43;-60.58
1780 ; 1651239.0;0.36;-59.16
1780 ; 1652368.0;0.39;-59.87
1780 ; 1653497.0;0.4;-58.63
1780 ; 1654626.0;0.41;-60.52
1780 ; 1655755.0;0.44;-59.88
1780 ; 1656884.0;0.31;-60.23
1780 ; 1658013.0;0.4;-58.37
1780 ; 1659142.0;0.44;-59.44
1780 ; 1660271.0;0.41;-60.19
1780 ; 1661400.0;0.35;-58.75
1780 ; 1662529.0;0.44;-58.24
1780 ; 1663658.0;0.34;-58.51
1780 ; 1664787.0;0.44;-58.63
1780 ; 1665916.0;0.38;-59.17
1780 ; 1667045.0;0.41;-59.7
1780 ; 1668174.0;0.38;-60.08
1780 ; 1669303.0;0.37;-57.19
1780 ; 1670432.0;0.35;-59.0
1780 ; 1671561.0;0.42;-59.24
1780 ; 1672690.0;0.41;-60.01
1780 ; 1673819.0;0.36;-57.68
1780 ; 1674948.0;0.34;-60.2
1780 ; 1676077.0;0.38;-58.55
1780 ; 1677206.0;0.38;-59.49
1780 ; 1678335.0;0.52;-60.5
1780 ; 1679464.0;0.41;-60.06
1780 ; 1680593.0;0.37;-59.06
1780 ; 1681722.0;0.42;-60.34
1780 ; 1682851.0;0.42;-59.22
1780 ; 1683981.0;0.45;-60.06
1780 ; 1685109.0;0.38;-59.42
1780 ; 1686238.0;0.41;-57.93
1780 ; 1687367.0;0.38;-57.49
1780 ; 1688496.0;0.38;-57.95
1780 ; 1689625.0;0.38;-60.45
1780 ; 1690754.0;0.38;-57.88
1780 ; 1691883.0;0.39;-58.45
1780 ; 1693012.0;0.42;-58.44
1780 ; 1694141.0;0.36;-57.36
1780 ; 1695270.0;0.44;-60.06
1780 ; 1696399.0;0.4;-58.83
1780 ; 1697528.0;0.41;-59.85
1780 ; 1698657.0;0.44;-58.72
1780 ; 1699786.0;0.37;-59.95
1780 ; 1700915.0;0.37;-57.6
1780 ; 1702044.0;0.4;-60.35
1780 ; 1703173.0;0.4;-58.33
1780 ; 1704302.0;0.42;-60.03
1780 ; 1705431.0;0.38;-57.25
1780 ; 1706560.0;0.39;-59.89
1780 ; 1707689.0;0.41;-58.52
1780 ; 1708818.0;0.37;-58.64
1780 ; 1709947.0;0.38;-57.01
1780 ; 1711076.0;0.46;-58.17
1780 ; 1712206.0;0.4;-58.75
1780 ; 1713334.0;0.38;-59.33
1780 ; 1714463.0;0.4;-60.19
1780 ; 1715592.0;0.39;-58.71
1780 ; 1716721.0;0.35;-59.47
1780 ; 1717850.0;0.4;-59.18
1780 ; 1718979.0;0.4;-57.01
1780 ; 1720109.0;0.45;-58.73
1780 ; 1721237.0;0.39;-57.74
1780 ; 1722366.0;0.41;-60.03
1780 ; 1723495.0;0.4;-60.0
1780 ; 1724624.0;0.42;-60.46
1780 ; 1725753.0;0.44;-59.93
1780 ; 1726882.0;0.32;-58.41
1780 ; 1728011.0;0.41;-57.37
1780 ; 1729140.0;0.42;-59.96
1780 ; 1730269.0;0.44;-60.23
1780 ; 1731398.0;0.44;-59.46
1780 ; 1732527.0;0.37;-58.09
1780 ; 1733656.0;0.42;-59.62
1780 ; 1734785.0;0.41;-59.51
1780 ; 1735914.0;0.4;-60.33
1780 ; 1737043.0;0.38;-57.53
1780 ; 1738172.0;0.45;-60.39
1780 ; 1739301.0;0.45;-60.34
1780 ; 1740430.0;0.35;-57.25
1780 ; 1741559.0;0.39;-60.57
1780 ; 1742688.0;0.39;-57.39
1780 ; 1743817.0;0.42;-56.73
1780 ; 1744946.0;0.34;-60.02
1780 ; 1746074.0;0.35;-59.52
1780 ; 1747203.0;0.38;-58.37
1780 ; 1748332.0;0.4;-60.0
1780 ; 1749461.0;0.38;-60.03
1780 ; 1750590.0;0.37;-58.64
1780 ; 1751719.0;0.35;-59.78
1780 ; 1752848.0;0.38;-59.47
1780 ; 1753977.0;0.38;-58.67
1780 ; 1755106.0;0.39;-59.6
1780 ; 1756235.0;0.38;-59.07
1780 ; 1757364.0;0.36;-58.0
1780 ; 1758493.0;0.35;-57.6
1780 ; 1759623.0;0.43;-60.53
1780 ; 1760751.0;0.4;-57.15
1780 ; 1761880.0;0.38;-59.91
1780 ; 1763009.0;0.36;-58.13
1780 ; 1764138.0;0.4;-59.54
1780 ; 1765267.0;0.37;-59.0
1780 ; 1766396.0;0.4;-60.19
1780 ; 1767525.0;0.4;-57.85
1780 ; 1768654.0;0.32;-59.99
1780 ; 1769783.0;0.37;-60.35
1780 ; 1770912.0;0.39;-60.54
1780 ; 1772041.0;0.41;-59.3
1780 ; 1773170.0;0.38;-60.04
1780 ; 1774299.0;0.44;-59.09
1780 ; 1775428.0;0.38;-60.34
1780 ; 1776557.0;0.4;-58.68
1780 ; 1777686.0;0.38;-57.28
1780 ; 1778815.0;0.38;-59.94
1780 ; 1779944.0;0.41;-58.68
1780 ; 1781073.0;0.37;-60.37
1780 ; 1782202.0;0.44;-59.75
1780 ; 1783331.0;0.38;-60.05
1780 ; 1784460.0;0.37;-58.12
1780 ; 1785589.0;0.4;-57.72
1780 ; 1786718.0;0.39;-60.11
1780 ; 1787847.0;0.41;-60.03
1780 ; 1788976.0;0.39;-58.53
1780 ; 1790105.0;0.43;-58.45
1780 ; 1791234.0;0.43;-58.53
1780 ; 1792363.0;0.39;-59.65
1780 ; 1793492.0;0.38;-58.59
1780 ; 1794621.0;0.35;-59.44
1780 ; 1795750.0;0.4;-58.58
1780 ; 1796879.0;0.39;-58.53
1780 ; 1798007.0;0.37;-59.07
1780 ; 1799136.0;0.46;-60.11
1780 ; 1800265.0;0.44;-60.59
1780 ; 1801394.0;0.42;-59.29
1780 ; 1802523.0;0.4;-57.31
1780 ; 1803652.0;0.41;-59.89
1780 ; 1804781.0;0.43;-60.15
1780 ; 1805910.0;0.36;-60.11
1780 ; 1807039.0;0.41;-60.03
1780 ; 1808168.0;0.38;-58.36
1780 ; 1809297.0;0.34;-58.12
1780 ; 1810426.0;0.42;-57.93
1780 ; 1811555.0;0.4;-59.41
1780 ; 1812684.0;0.37;-59.76
1780 ; 1813813.0;0.4;-59.15
1780 ; 1814942.0;0.43;-60.54
1780 ; 1816071.0;0.46;-58.23
1780 ; 1819456.0;0.38;-60.38
1780 ; 1820585.0;0.4;-59.19
1780 ; 1821714.0;0.45;-59.68
1780 ; 1822843.0;0.4;-58.24
1780 ; 1823972.0;0.39;-60.27
1780 ; 1825101.0;0.41;-60.21
1780 ; 1826230.0;0.4;-59.45
1780 ; 1827359.0;0.36;-60.0
1780 ; 1828488.0;0.38;-58.7
1780 ; 1829617.0;0.34;-58.39
1780 ; 1830746.0;0.4;-58.18
1780 ; 1831875.0;0.51;-60.56
1780 ; 1833004.0;0.42;-59.27
1780 ; 1834133.0;0.4;-57.67
1780 ; 1835262.0;0.41;-59.74
1780 ; 1836391.0;0.38;-59.12
1780 ; 1837520.0;0.42;-58.39
1780 ; 1838649.0;0.46;-60.2
1780 ; 1839778.0;0.37;-58.22
1780 ; 1840907.0;0.44;-60.42
1780 ; 1842036.0;0.43;-58.27
1780 ; 1843165.0;0.38;-60.52
1780 ; 1844294.0;0.42;-59.86
1780 ; 1845423.0;0.41;-58.0
1780 ; 1846552.0;0.46;-60.68
1780 ; 1847681.0;0.4;-57.24
1780 ; 1848810.0;0.34;-59.35
1780 ; 1849939.0;0.4;-58.78
1780 ; 1851069.0;0.38;-57.67
1780 ; 1852197.0;0.42;-59.2
1780 ; 1853327.0;0.39;-58.36
1780 ; 1854455.0;0.32;-58.28
1780 ; 1855584.0;0.41;-58.49
1780 ; 1856713.0;0.46;-58.38
1780 ; 1857842.0;0.38;-58.84
1780 ; 1858972.0;0.38;-59.5
1780 ; 1860100.0;0.4;-57.65
1780 ; 1861229.0;0.5;-59.53
1780 ; 1862358.0;0.42;-59.89
1780 ; 1863487.0;0.46;-60.38
1780 ; 1864616.0;0.38;-57.51
1780 ; 1865745.0;0.46;-60.24
1780 ; 1866874.0;0.49;-60.09
1780 ; 1868003.0;0.42;-57.95
1780 ; 1869132.0;0.38;-60.91
1780 ; 1870261.0;0.38;-58.29
1780 ; 1871390.0;0.36;-59.25
1780 ; 1872519.0;0.39;-58.41
1780 ; 1873648.0;0.44;-58.0
1780 ; 1874777.0;0.36;-58.63
1780 ; 1875905.0;0.43;-60.22
1780 ; 1877034.0;0.44;-60.02
1780 ; 1878163.0;0.41;-59.35
1780 ; 1879292.0;0.42;-57.55
1780 ; 1880420.0;0.3;-58.45
1780 ; 1881549.0;0.4;-58.56
1780 ; 1882678.0;0.34;-58.56
1780 ; 1883807.0;0.31;-59.05
1780 ; 1884936.0;0.37;-57.69
1780 ; 1886065.0;0.38;-59.67
1780 ; 1887194.0;0.47;-59.86
1780 ; 1888323.0;0.37;-60.44
1780 ; 1889452.0;0.39;-58.86
1780 ; 1890581.0;0.41;-59.17
1780 ; 1891710.0;0.4;-60.12
1780 ; 1892839.0;0.39;-60.0
1780 ; 1893968.0;0.38;-59.0
1780 ; 1895097.0;0.4;-58.49
1780 ; 1896226.0;0.35;-58.14
1780 ; 1897355.0;0.34;-59.17
1780 ; 1898484.0;0.43;-60.04
1780 ; 1899613.0;0.45;-58.01
1780 ; 1900742.0;0.44;-59.11
1780 ; 1901872.0;0.42;-59.13
1780 ; 1903000.0;0.37;-58.53
1780 ; 1904129.0;0.38;-59.28
1780 ; 1905258.0;0.39;-59.85
1780 ; 1906388.0;0.38;-59.02
1780 ; 1907516.0;0.45;-58.72
1780 ; 1908645.0;0.34;-59.34
1780 ; 1909774.0;0.47;-60.68
1780 ; 1910903.0;0.33;-58.26
1780 ; 1912032.0;0.38;-58.42
1780 ; 1913161.0;0.49;-59.16
1780 ; 1914290.0;0.44;-59.26
1780 ; 1915419.0;0.39;-58.6
1780 ; 1916547.0;0.44;-60.65
1780 ; 1917676.0;0.39;-57.93
1780 ; 1918805.0;0.38;-57.53
1780 ; 1919934.0;0.38;-58.31
1780 ; 1921063.0;0.36;-59.99
1780 ; 1922192.0;0.37;-58.56
1780 ; 1923321.0;0.43;-56.65
1780 ; 1924450.0;0.39;-60.14
1780 ; 1925579.0;0.4;-57.54
1780 ; 1926708.0;0.36;-58.9
1780 ; 1927837.0;0.37;-58.62
1780 ; 1928966.0;0.39;-59.45
1780 ; 1930095.0;0.46;-59.46
1780 ; 1931224.0;0.36;-58.27
1780 ; 1932353.0;0.42;-59.5
1780 ; 1933482.0;0.39;-60.59
1780 ; 1934611.0;0.43;-60.09
1780 ; 1935740.0;0.41;-57.38
1780 ; 1936869.0;0.37;-59.04
1780 ; 1937998.0;0.42;-59.98
1780 ; 1939127.0;0.46;-58.74
1780 ; 1940256.0;0.45;-59.32
1780 ; 1941385.0;0.32;-59.32
1780 ; 1942514.0;0.42;-58.64
1780 ; 1943643.0;0.44;-59.96
1780 ; 1944772.0;0.4;-60.04
1780 ; 1945901.0;0.39;-57.82
1780 ; 1947030.0;0.46;-57.86
1780 ; 1948159.0;0.46;-58.19
1780 ; 1949289.0;0.37;-59.06
1780 ; 1950417.0;0.39;-58.97
1780 ; 1951546.0;0.42;-59.98
1780 ; 1952675.0;0.42;-57.85
1780 ; 1953804.0;0.43;-57.98
1780 ; 1954933.0;0.41;-60.6
1780 ; 1956062.0;0.41;-59.44
1780 ; 1957191.0;0.4;-58.12
1780 ; 1958320.0;0.42;-59.6
1780 ; 1959449.0;0.48;-59.73
1780 ; 1960578.0;0.44;-60.34
1780 ; 1961707.0;0.39;-56.33
1780 ; 1962836.0;0.41;-59.75
1780 ; 1963965.0;0.42;-59.13
1780 ; 1965094.0;0.4;-57.18
1780 ; 1966223.0;0.44;-60.81
1780 ; 1967352.0;0.44;-60.17
1780 ; 1968481.0;0.39;-58.08
1780 ; 1969610.0;0.47;-59.92
1780 ; 1970739.0;0.36;-60.41
1780 ; 1971868.0;0.34;-58.69
1780 ; 1972997.0;0.45;-60.17
1780 ; 1974126.0;0.42;-58.29
1780 ; 1975255.0;0.38;-60.5
1780 ; 1976384.0;0.4;-57.37
1780 ; 1977513.0;0.42;-59.67
1780 ; 1978642.0;0.38;-58.71
1780 ; 1979771.0;0.4;-59.46
1780 ; 1980900.0;0.42;-60.03
1780 ; 1982029.0;0.42;-59.92
1780 ; 1983158.0;0.5;-59.16
1780 ; 1984288.0;0.35;-58.05
1780 ; 1985416.0;0.4;-60.5
1780 ; 1986546.0;0.46;-57.72
1780 ; 1987674.0;0.43;-58.0
1780 ; 1988803.0;0.38;-59.29
1780 ; 1989932.0;0.42;-60.17
1780 ; 1991061.0;0.4;-59.12
1780 ; 1992190.0;0.45;-60.08
1780 ; 1993319.0;0.41;-57.99
1780 ; 1994448.0;0.43;-57.66
1780 ; 1995577.0;0.46;-57.74
1780 ; 1996706.0;0.43;-59.62
1780 ; 1997835.0;0.43;-59.49
1780 ; 1998964.0;0.38;-57.84
1780 ; 2000093.0;0.39;-57.41
1780 ; 2001222.0;0.45;-59.86
1780 ; 2002351.0;0.43;-59.43
1780 ; 2003480.0;0.35;-60.3
1780 ; 2004609.0;0.45;-58.65
1780 ; 2005738.0;0.37;-57.65
1780 ; 2006867.0;0.34;-59.37
1780 ; 2007996.0;0.4;-59.93
1780 ; 2009125.0;0.38;-56.55
1780 ; 2010254.0;0.42;-59.03
1780 ; 2011383.0;0.41;-58.59
1780 ; 2012512.0;0.37;-58.91
1780 ; 2013641.0;0.34;-60.32
1780 ; 2014770.0;0.38;-59.27
1780 ; 2015899.0;0.46;-59.39
1780 ; 2017028.0;0.45;-58.28
1780 ; 2018157.0;0.38;-58.89
1780 ; 2019286.0;0.37;-58.78
1780 ; 2020415.0;0.43;-60.6
1780 ; 2021544.0;0.35;-58.16
1780 ; 2022673.0;0.41;-59.19
1780 ; 2023802.0;0.41;-59.33
1780 ; 2024931.0;0.45;-58.17
1780 ; 2026060.0;0.39;-59.59
1780 ; 2027189.0;0.38;-57.4
1780 ; 2028318.0;0.38;-57.58
1780 ; 2029447.0;0.43;-58.24
1780 ; 2030576.0;0.36;-58.69
1780 ; 2031705.0;0.38;-60.03
1780 ; 2032834.0;0.39;-57.41
1780 ; 2033963.0;0.4;-59.94
1780 ; 2035092.0;0.34;-59.4
1780 ; 2036221.0;0.4;-59.56
1780 ; 2037350.0;0.37;-59.54
1780 ; 2038479.0;0.41;-58.53
1780 ; 2039608.0;0.44;-57.48
1780 ; 2040737.0;0.35;-60.17
1780 ; 2041865.0;0.44;-58.6
1780 ; 2042994.0;0.39;-57.61
1780 ; 2044123.0;0.4;-59.17
1780 ; 2045252.0;0.45;-58.17
1780 ; 2046381.0;0.37;-57.46
1780 ; 2047510.0;0.39;-59.7
1780 ; 2048639.0;0.42;-58.99
1780 ; 2049768.0;0.38;-60.23
1780 ; 2050897.0;0.48;-60.37
1780 ; 2052026.0;0.39;-60.42
1780 ; 2053155.0;0.36;-57.93
1780 ; 2054284.0;0.42;-59.47
1780 ; 2055413.0;0.38;-59.71
1780 ; 2056542.0;0.38;-60.13
1780 ; 2057671.0;0.35;-57.99
1780 ; 2058800.0;0.38;-60.28
1780 ; 2059929.0;0.41;-60.42
1780 ; 2061058.0;0.41;-60.17
1780 ; 2062187.0;0.38;-57.97
1780 ; 2063316.0;0.35;-58.69
1780 ; 2064445.0;0.44;-57.8
1780 ; 2065574.0;0.47;-59.4
1780 ; 2066703.0;0.4;-57.58
1780 ; 2067832.0;0.41;-59.38
1780 ; 2068961.0;0.45;-59.2
1780 ; 2070090.0;0.39;-60.45
1780 ; 2071219.0;0.38;-56.75
1780 ; 2072348.0;0.44;-60.3
1780 ; 2073477.0;0.43;-59.91
1780 ; 2074606.0;0.4;-59.86
1780 ; 2075735.0;0.5;-58.27
1780 ; 2076864.0;0.38;-59.94
1780 ; 2077993.0;0.41;-60.21
1780 ; 2079122.0;0.41;-59.83
1780 ; 2080251.0;0.44;-60.41
1780 ; 2081380.0;0.43;-59.44
1780 ; 2082509.0;0.38;-58.14
1780 ; 2083638.0;0.42;-59.08
1780 ; 2084767.0;0.4;-59.73
1780 ; 2085897.0;0.46;-57.7
1780 ; 2087025.0;0.42;-58.48
1780 ; 2088154.0;0.38;-58.57
1780 ; 2089283.0;0.42;-58.0
1780 ; 2090412.0;0.43;-59.9
1780 ; 2091541.0;0.43;-58.07
1780 ; 2092670.0;0.42;-58.29
1780 ; 2093799.0;0.33;-56.83
1780 ; 2094928.0;0.37;-58.47
1780 ; 2096057.0;0.38;-59.71
1780 ; 2097186.0;0.36;-58.73
1780 ; 2098315.0;0.43;-59.44
1780 ; 2099444.0;0.43;-58.08
1780 ; 2100573.0;0.33;-58.04
1780 ; 2101702.0;0.47;-59.15
1780 ; 2102831.0;0.46;-60.1
1780 ; 2103960.0;0.36;-59.86
1780 ; 2105089.0;0.37;-60.15
1780 ; 2106218.0;0.45;-60.06
1780 ; 2107347.0;0.42;-59.23
1780 ; 2108476.0;0.4;-58.4
1780 ; 2109605.0;0.46;-60.21
1780 ; 2110734.0;0.34;-58.83
1780 ; 2111863.0;0.36;-59.67
1780 ; 2112992.0;0.42;-60.07
1780 ; 2114121.0;0.38;-57.67
1780 ; 2115250.0;0.4;-59.97
1780 ; 2116379.0;0.39;-58.41
1780 ; 2117508.0;0.42;-59.17
1780 ; 2118637.0;0.39;-58.54
1780 ; 2119767.0;0.36;-60.23
1780 ; 2120895.0;0.36;-59.96
1780 ; 2122024.0;0.39;-58.99
1780 ; 2123153.0;0.45;-58.06
1780 ; 2124282.0;0.39;-59.61
1780 ; 2125411.0;0.36;-56.66
1780 ; 2126540.0;0.42;-58.77
1780 ; 2127669.0;0.38;-60.03
1780 ; 2128798.0;0.39;-56.85
1780 ; 2129927.0;0.42;-57.65
1780 ; 2131057.0;0.45;-58.96
1780 ; 2132185.0;0.38;-59.39
1780 ; 2133314.0;0.39;-58.28
1780 ; 2134443.0;0.39;-58.65
1780 ; 2135572.0;0.38;-60.46
1780 ; 2136701.0;0.47;-60.27
1780 ; 2137830.0;0.41;-56.96
1780 ; 2138959.0;0.42;-58.27
1780 ; 2140088.0;0.42;-60.05
1780 ; 2141217.0;0.35;-58.73
1780 ; 2142346.0;0.37;-60.34
1780 ; 2143475.0;0.42;-59.27
1780 ; 2144604.0;0.47;-57.88
1780 ; 2145733.0;0.45;-58.5
1780 ; 2146862.0;0.45;-58.21
1780 ; 2147991.0;0.41;-60.23
1780 ; 2149120.0;0.44;-56.74
1780 ; 2150249.0;0.42;-58.1
1780 ; 2151378.0;0.47;-59.53
1780 ; 2152507.0;0.4;-57.65
1780 ; 2153636.0;0.38;-56.64
1780 ; 2154765.0;0.36;-60.23
1780 ; 2155894.0;0.4;-59.69
1780 ; 2157023.0;0.46;-60.48
1780 ; 2158152.0;0.42;-57.56
1780 ; 2159281.0;0.41;-59.38
1780 ; 2160410.0;0.42;-57.46
1780 ; 2161539.0;0.39;-59.95
1780 ; 2162668.0;0.42;-59.74
1780 ; 2163797.0;0.43;-58.27
1780 ; 2164926.0;0.35;-60.06
1780 ; 2166055.0;0.4;-57.6
1780 ; 2167184.0;0.44;-56.84
1780 ; 2168314.0;0.4;-59.83
1780 ; 2169442.0;0.36;-59.66
1780 ; 2170571.0;0.38;-59.24
1780 ; 2171700.0;0.39;-60.39
1780 ; 2172829.0;0.38;-59.5
1780 ; 2173958.0;0.39;-60.39
1780 ; 2175087.0;0.39;-59.77
1780 ; 2176216.0;0.42;-59.4
1780 ; 2177345.0;0.4;-57.67
1780 ; 2178474.0;0.38;-58.91
1780 ; 2179603.0;0.42;-58.45
1780 ; 2180732.0;0.43;-58.14
1780 ; 2181861.0;0.35;-56.45
1780 ; 2182990.0;0.4;-57.86
1780 ; 2184119.0;0.38;-60.17
1780 ; 2185248.0;0.43;-59.71
1780 ; 2186377.0;0.42;-59.33
1780 ; 2187507.0;0.33;-59.51
1780 ; 2188635.0;0.42;-59.86
1780 ; 2189764.0;0.41;-58.6
1780 ; 2190893.0;0.45;-58.23
1780 ; 2192022.0;0.37;-59.12
1780 ; 2193151.0;0.42;-59.65
1780 ; 2194280.0;0.43;-59.39
1780 ; 2195409.0;0.41;-60.51
1780 ; 2196538.0;0.33;-57.73
1780 ; 2197667.0;0.4;-60.34
1780 ; 2198796.0;0.39;-56.15
1780 ; 2199925.0;0.35;-58.96
1780 ; 2201054.0;0.43;-57.2
1780 ; 2202183.0;0.37;-60.15
1780 ; 2203312.0;0.43;-59.06
1780 ; 2204441.0;0.33;-57.29
1780 ; 2205570.0;0.38;-59.93
1780 ; 2206699.0;0.4;-57.12
1780 ; 2207828.0;0.36;-59.77
1780 ; 2208957.0;0.44;-58.74
1780 ; 2210086.0;0.37;-56.93
1780 ; 2211215.0;0.38;-59.08
1780 ; 2212344.0;0.4;-57.61
1780 ; 2213474.0;0.47;-59.78
1780 ; 2214602.0;0.43;-57.3
1780 ; 2215731.0;0.4;-57.06
1780 ; 2216859.0;0.38;-58.45
1780 ; 2217988.0;0.36;-59.64
1780 ; 2219117.0;0.34;-59.26
1780 ; 2220246.0;0.41;-59.68
1780 ; 2221375.0;0.46;-59.88
1780 ; 2222504.0;0.4;-59.71
1780 ; 2223633.0;0.41;-59.57
1780 ; 2224762.0;0.39;-60.14
1780 ; 2225891.0;0.37;-57.34
1780 ; 2227020.0;0.39;-57.1
1780 ; 2228149.0;0.39;-57.66
1780 ; 2229278.0;0.38;-59.25
1780 ; 2230407.0;0.37;-59.2
1780 ; 2231536.0;0.38;-59.68
1780 ; 2232665.0;0.39;-58.6
1780 ; 2233794.0;0.39;-57.74
1780 ; 2234923.0;0.36;-59.75
1780 ; 2236052.0;0.36;-59.65
1780 ; 2237181.0;0.37;-58.65
1780 ; 2238310.0;0.4;-60.1
1780 ; 2239439.0;0.4;-57.28
1780 ; 2240568.0;0.35;-58.23
1780 ; 2241697.0;0.42;-58.55
1780 ; 2242826.0;0.42;-57.22
1780 ; 2243955.0;0.44;-59.47
1780 ; 2245084.0;0.41;-57.22
1780 ; 2246213.0;0.37;-59.68
1780 ; 2247342.0;0.35;-58.24
1780 ; 2248471.0;0.4;-57.43
1780 ; 2249599.0;0.42;-59.6
1780 ; 2250728.0;0.32;-59.45
1780 ; 2251857.0;0.37;-58.25
1780 ; 2252986.0;0.36;-59.55
1780 ; 2254115.0;0.42;-57.57
1780 ; 2255244.0;0.43;-57.1
1780 ; 2256373.0;0.37;-59.3
1780 ; 2257502.0;0.41;-60.37
1780 ; 2258631.0;0.4;-59.74
1780 ; 2259760.0;0.4;-58.89
1780 ; 2260889.0;0.46;-59.85
1780 ; 2262018.0;0.38;-59.77
1780 ; 2263147.0;0.37;-56.9
1780 ; 2264276.0;0.42;-57.4
1780 ; 2265405.0;0.4;-59.82
1780 ; 2266534.0;0.42;-58.35
1780 ; 2267663.0;0.38;-58.96
1780 ; 2268792.0;0.37;-56.59
1780 ; 2269921.0;0.36;-57.67
1780 ; 2271050.0;0.4;-60.21
1780 ; 2272179.0;0.36;-57.37
1780 ; 2273308.0;0.44;-58.54
1780 ; 2274437.0;0.39;-60.08
1780 ; 2275566.0;0.35;-58.67
1780 ; 2276695.0;0.41;-60.11
1780 ; 2277824.0;0.47;-58.15
1780 ; 2278953.0;0.41;-59.26
1780 ; 2280082.0;0.39;-58.66
1780 ; 2281211.0;0.39;-59.05
1780 ; 2282340.0;0.41;-57.85
1780 ; 2283469.0;0.44;-60.28
1780 ; 2284598.0;0.4;-59.59
1780 ; 2285727.0;0.42;-58.01
1780 ; 2286856.0;0.42;-59.77
1780 ; 2287985.0;0.35;-59.56
1780 ; 2289114.0;0.38;-59.22
1780 ; 2290243.0;0.39;-60.3
1780 ; 2291372.0;0.36;-58.23
1780 ; 2292501.0;0.44;-59.17
1780 ; 2293630.0;0.43;-60.09
1780 ; 2294759.0;0.4;-56.55
1780 ; 2295888.0;0.4;-59.98
1780 ; 2297017.0;0.42;-58.99
1780 ; 2298146.0;0.44;-58.93
1780 ; 2299275.0;0.44;-58.06
1780 ; 2300404.0;0.45;-57.97
1780 ; 2301533.0;0.43;-58.22
1780 ; 2302662.0;0.45;-57.95
1780 ; 2303791.0;0.4;-57.72
1780 ; 2304920.0;0.46;-59.46
1780 ; 2306049.0;0.46;-58.81
1780 ; 2307179.0;0.42;-58.31
1780 ; 2308307.0;0.41;-60.53
1780 ; 2309436.0;0.35;-59.11
1780 ; 2310565.0;0.42;-59.99
1780 ; 2311694.0;0.39;-58.29
